book,character,gender,descriptor,sentiment
pride_and_prejudice,Elizabeth Bennet,female,sit,0.0
pride_and_prejudice,Elizabeth Bennet,female,enough,0.0
pride_and_prejudice,Elizabeth Bennet,female,overhear,0.0
pride_and_prejudice,Elizabeth Bennet,female,press,0.0
pride_and_prejudice,Elizabeth Bennet,female,join,0.0
pride_and_prejudice,Elizabeth Bennet,female,great,0.8
pride_and_prejudice,Elizabeth Bennet,female,“,0.0
pride_and_prejudice,Elizabeth Bennet,female,“,0.0
pride_and_prejudice,Elizabeth Bennet,female,agreeable,0.0
pride_and_prejudice,Elizabeth Bennet,female,occasion,0.0
pride_and_prejudice,Elizabeth Bennet,female,married,0.25
pride_and_prejudice,Jane Bennet,female,short,0.0
pride_and_prejudice,Jane Bennet,female,excessive,-0.25
pride_and_prejudice,Jane Bennet,female,sweet,0.35
pride_and_prejudice,Mr. Darcy,male,_mrs,0.0
pride_and_prejudice,Mr. Darcy,male,coffee-cup,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,nail,0.0
pride_and_prejudice,Mr. Darcy,male,half-reluctant,0.0
pride_and_prejudice,Mr. Darcy,male,outspoken,0.0
pride_and_prejudice,Mr. Darcy,male,inclined,0.0
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,hard,-0.2916666666666667
pride_and_prejudice,Mr. Darcy,male,like,0.0
pride_and_prejudice,Mr. Darcy,male,read,0.0
pride_and_prejudice,Mr. Darcy,male,spiteful,0.0
pride_and_prejudice,Mr. Darcy,male,old,0.1
pride_and_prejudice,Mr. Darcy,male,sure,0.5
pride_and_prejudice,Mr. Darcy,male,listen,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,look,0.0
pride_and_prejudice,Mr. Darcy,male,round,-0.2
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,dear,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,tall,0.0
pride_and_prejudice,Mr. Darcy,male,noble,0.6
pride_and_prejudice,Mr. Darcy,male,general,0.05000000000000002
pride_and_prejudice,Mr. Darcy,male,sit,0.0
pride_and_prejudice,Mr. Darcy,male,enough,0.0
pride_and_prejudice,Mr. Darcy,male,overhear,0.0
pride_and_prejudice,Mr. Darcy,male,press,0.0
pride_and_prejudice,Mr. Darcy,male,join,0.0
pride_and_prejudice,Mr. Darcy,male,cordial,0.0
pride_and_prejudice,Mr. Darcy,male,seek,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,worth,0.3
pride_and_prejudice,Mr. Darcy,male,rich,0.375
pride_and_prejudice,Mr. Darcy,male,young,0.1
pride_and_prejudice,Mr. Darcy,male,care,0.0
pride_and_prejudice,Mr. Darcy,male,proud,0.8
pride_and_prejudice,Mr. Darcy,male,first,0.25
pride_and_prejudice,Mr. Darcy,male,criticise,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,answer,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,[,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,several,0.0
pride_and_prejudice,Mr. Darcy,male,mention,0.0
pride_and_prejudice,Mr. Darcy,male,give,0.0
pride_and_prejudice,Mr. Darcy,male,great,0.8
pride_and_prejudice,Mr. Darcy,male,lady,0.0
pride_and_prejudice,Mr. Darcy,male,energetic,0.5
pride_and_prejudice,Mr. Darcy,male,fine,0.4166666666666667
pride_and_prejudice,Mr. Darcy,male,old,0.1
pride_and_prejudice,Mr. Darcy,male,familiar,0.375
pride_and_prejudice,Mr. Darcy,male,‘,0.0
pride_and_prejudice,Mr. Darcy,male,cool,0.35
pride_and_prejudice,Mr. Darcy,male,keep,0.0
pride_and_prejudice,Mr. Darcy,male,swell,0.0
pride_and_prejudice,Mr. Darcy,male,silent,0.0
pride_and_prejudice,Mr. Darcy,male,perceive,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,charming,0.7
pride_and_prejudice,Mr. Darcy,male,young,0.1
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,join,0.0
pride_and_prejudice,Mr. Darcy,male,allow,0.0
pride_and_prejudice,Mr. Darcy,male,present,0.0
pride_and_prejudice,Mr. Darcy,male,young,0.1
pride_and_prejudice,Mr. Darcy,male,desirable,0.0
pride_and_prejudice,Mr. Darcy,male,surprised,0.1
pride_and_prejudice,Mr. Darcy,male,unwilling,0.0
pride_and_prejudice,Mr. Darcy,male,receive,0.0
pride_and_prejudice,Mr. Darcy,male,grave,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,great,0.8
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,indolent,0.0
pride_and_prejudice,Mr. Darcy,male,eat,0.0
pride_and_prejudice,Mr. Darcy,male,drink,0.0
pride_and_prejudice,Mr. Darcy,male,plain,-0.21428571428571427
pride_and_prejudice,Mr. Darcy,male,notice.,0.0
pride_and_prejudice,Mr. Darcy,male,sure,0.5
pride_and_prejudice,Mr. Darcy,male,inclined,0.0
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,wish,0.0
pride_and_prejudice,Mr. Darcy,male,see,0.0
pride_and_prejudice,Mr. Darcy,male,_your,0.0
pride_and_prejudice,Mr. Darcy,male,afraid,-0.6
pride_and_prejudice,Mr. Darcy,male,half,-0.16666666666666666
pride_and_prejudice,Mr. Darcy,male,fine,0.4166666666666667
pride_and_prejudice,Mr. Darcy,male,delightful,1.0
pride_and_prejudice,Mr. Darcy,male,mistook,0.0
pride_and_prejudice,Mr. Darcy,male,delicate,-0.3
pride_and_prejudice,Mr. Darcy,male,expressive,0.8
pride_and_prejudice,Mr. Darcy,male,join,0.0
pride_and_prejudice,Mr. Darcy,male,_fine,0.4166666666666667
pride_and_prejudice,Mr. Darcy,male,long,-0.05
pride_and_prejudice,Mr. Darcy,male,determine,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,afraid,-0.6
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,give,0.0
pride_and_prejudice,Mr. Darcy,male,flat,-0.025
pride_and_prejudice,Mr. Darcy,male,ride,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,consider,0.0
pride_and_prejudice,Mr. Darcy,male,original,0.375
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,yield,0.0
pride_and_prejudice,Mr. Darcy,male,you.,0.0
pride_and_prejudice,Mr. Darcy,male,yield,0.0
pride_and_prejudice,Mr. Darcy,male,either.,0.0
pride_and_prejudice,Mr. Darcy,male,allow,0.0
pride_and_prejudice,Mr. Darcy,male,perceive,0.0
pride_and_prejudice,Mr. Darcy,male,finish,0.0
pride_and_prejudice,Mr. Darcy,male,help,0.0
pride_and_prejudice,Mr. Darcy,male,italian,0.0
pride_and_prejudice,Mr. Darcy,male,lively,0.13636363636363635
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,feel,0.0
pride_and_prejudice,Mr. Darcy,male,great,0.8
pride_and_prejudice,Mr. Darcy,male,seize,0.0
pride_and_prejudice,Mr. Darcy,male,disengaged,0.0
pride_and_prejudice,Mr. Darcy,male,walk,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,wide,-0.1
pride_and_prejudice,Mr. Darcy,male,real,0.2
pride_and_prejudice,Mr. Darcy,male,incapable,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,pray,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,welcome,0.8
pride_and_prejudice,Mr. Darcy,male,determine,0.0
pride_and_prejudice,Mr. Darcy,male,fix,0.0
pride_and_prejudice,Mr. Darcy,male,see,0.0
pride_and_prejudice,Mr. Darcy,male,return,0.0
pride_and_prejudice,Mr. Darcy,male,common,-0.3
pride_and_prejudice,Mr. Darcy,male,talk,0.0
pride_and_prejudice,Mr. Darcy,male,willing,0.25
pride_and_prejudice,Mr. Darcy,male,hear,0.0
pride_and_prejudice,Mr. Darcy,male,hear,0.0
pride_and_prejudice,Mr. Darcy,male,hope,0.0
pride_and_prejudice,Mr. Darcy,male,long,-0.05
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,late,-0.3
pride_and_prejudice,Mr. Darcy,male,thousand,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,late,-0.3
pride_and_prejudice,Mr. Darcy,male,next,0.0
pride_and_prejudice,Mr. Darcy,male,doubt,0.0
pride_and_prejudice,Mr. Darcy,male,treat,0.0
pride_and_prejudice,Mr. Darcy,male,conditional,0.0
pride_and_prejudice,Mr. Darcy,male,assert,0.0
pride_and_prejudice,Mr. Darcy,male,short,0.0
pride_and_prejudice,Mr. Darcy,male,late,-0.3
pride_and_prejudice,Mr. Darcy,male,uncommon,0.8
pride_and_prejudice,Mr. Darcy,male,irritated,0.0
pride_and_prejudice,Mr. Darcy,male,bear,0.0
pride_and_prejudice,Mr. Darcy,male,bad,-0.6999999999999998
pride_and_prejudice,Mr. Darcy,male,ill,-0.5
pride_and_prejudice,Mr. Darcy,male,general,0.05000000000000002
pride_and_prejudice,Mr. Darcy,male,suspect,0.0
pride_and_prejudice,Mr. Darcy,male,malicious,0.0
pride_and_prejudice,Mr. Darcy,male,late,-0.3
pride_and_prejudice,Mr. Darcy,male,intimate,0.2
pride_and_prejudice,Mr. Darcy,male,confidential,0.0
pride_and_prejudice,Mr. Darcy,male,active,-0.13333333333333333
pride_and_prejudice,Mr. Darcy,male,voluntary,0.0
pride_and_prejudice,Mr. Darcy,male,convinced,0.0
pride_and_prejudice,Mr. Darcy,male,_him_,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,please,0.0
pride_and_prejudice,Mr. Darcy,male,present,0.0
pride_and_prejudice,Mr. Darcy,male,believe,0.0
pride_and_prejudice,Mr. Darcy,male,unworthy,0.0
pride_and_prejudice,Mr. Darcy,male,question,0.0
pride_and_prejudice,Mr. Darcy,male,young,0.1
pride_and_prejudice,Mr. Darcy,male,amiable,0.0
pride_and_prejudice,Mr. Darcy,male,consider,0.0
pride_and_prejudice,Mr. Darcy,male,disgraceful,0.0
pride_and_prejudice,Mr. Darcy,male,provide,0.0
pride_and_prejudice,Mr. Darcy,male,let,0.0
pride_and_prejudice,Mr. Darcy,male,happy,0.8
pride_and_prejudice,Mr. Darcy,male,great,0.8
pride_and_prejudice,Mr. Darcy,male,dreadful,-1.0
pride_and_prejudice,Mr. Darcy,male,absolute,0.2
pride_and_prejudice,Mr. Darcy,male,go,0.0
pride_and_prejudice,Mr. Darcy,male,significant,0.375
pride_and_prejudice,Mr. Darcy,male,imagine,0.0
pride_and_prejudice,Mr. Darcy,male,avoid,0.0
pride_and_prejudice,Mr. Darcy,male,certain,0.21428571428571427
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,stand,0.0
pride_and_prejudice,Mr. Darcy,male,equal,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,_your_,0.0
pride_and_prejudice,Mr. Darcy,male,let,0.0
pride_and_prejudice,Mr. Darcy,male,interrupt,0.0
pride_and_prejudice,Mr. Darcy,male,sir,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,unappeasable,0.0
pride_and_prejudice,Mr. Darcy,male,let,0.0
pride_and_prejudice,Mr. Darcy,male,recommend,0.0
pride_and_prejudice,Mr. Darcy,male,give,0.0
pride_and_prejudice,Mr. Darcy,male,implicit,0.0
pride_and_prejudice,Mr. Darcy,male,false,-0.4000000000000001
pride_and_prejudice,Mr. Darcy,male,contrary,0.0
pride_and_prejudice,Mr. Darcy,male,infamous,-0.5
pride_and_prejudice,Mr. Darcy,male,know,0.0
pride_and_prejudice,Mr. Darcy,male,blame,0.0
pride_and_prejudice,Mr. Darcy,male,bear,0.0
pride_and_prejudice,Mr. Darcy,male,hear,0.0
pride_and_prejudice,Mr. Darcy,male,avoid,0.0
pride_and_prejudice,Mr. Darcy,male,glad,0.5
pride_and_prejudice,Mr. Darcy,male,find,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,assure,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,know,0.0
pride_and_prejudice,Mr. Darcy,male,quite,0.0
pride_and_prejudice,Mr. Darcy,male,vouch,0.0
pride_and_prejudice,Mr. Darcy,male,good,0.7
pride_and_prejudice,Mr. Darcy,male,sorry,-0.5
pride_and_prejudice,Mr. Darcy,male,respectable,0.5
pride_and_prejudice,Mr. Darcy,male,young,0.1
pride_and_prejudice,Mr. Darcy,male,afraid,-0.6
pride_and_prejudice,Mr. Darcy,male,imprudent,0.0
pride_and_prejudice,Mr. Darcy,male,lose,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,_conditionally_,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,introduce,0.0
pride_and_prejudice,Mr. Darcy,male,hard,-0.2916666666666667
pride_and_prejudice,Mr. Darcy,male,dissuade,0.0
pride_and_prejudice,Mr. Darcy,male,consider,0.0
pride_and_prejudice,Mr. Darcy,male,necessary,0.0
pride_and_prejudice,Mr. Darcy,male,belong,0.0
pride_and_prejudice,Mr. Darcy,male,superior,0.7
pride_and_prejudice,Mr. Darcy,male,begin,0.0
pride_and_prejudice,Mr. Darcy,male,pardon,0.0
pride_and_prejudice,Mr. Darcy,male,profit,0.0
pride_and_prejudice,Mr. Darcy,male,subject,-0.16666666666666666
pride_and_prejudice,Mr. Darcy,male,constant,0.0
pride_and_prejudice,Mr. Darcy,male,fitted,0.0
pride_and_prejudice,Mr. Darcy,male,habitual,0.0
pride_and_prejudice,Mr. Darcy,male,decide,0.0
pride_and_prejudice,Mr. Darcy,male,right,0.2857142857142857
pride_and_prejudice,Mr. Darcy,male,young,0.1
pride_and_prejudice,Mr. Darcy,male,low,0.0
pride_and_prejudice,Mr. Darcy,male,attack,0.0
pride_and_prejudice,Mr. Darcy,male,evident,0.25
pride_and_prejudice,Mr. Darcy,male,unrestrained,0.0
pride_and_prejudice,Mr. Darcy,male,distant,-0.1
pride_and_prejudice,Mr. Darcy,male,check,0.0
pride_and_prejudice,Mr. Darcy,male,persuade,0.0
pride_and_prejudice,Mr. Darcy,male,describe,0.0
pride_and_prejudice,Mr. Darcy,male,audible,0.0
pride_and_prejudice,Mr. Darcy,male,inexpressible,0.05
pride_and_prejudice,Mr. Darcy,male,perceive,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,offend,0.0
pride_and_prejudice,Mr. Darcy,male,help,0.0
pride_and_prejudice,Mr. Darcy,male,loud,0.1
pride_and_prejudice,Mr. Darcy,male,bad,-0.6999999999999998
pride_and_prejudice,Mr. Darcy,male,determine,0.0
pride_and_prejudice,Mr. Darcy,male,silent,0.0
pride_and_prejudice,Mr. Darcy,male,insolent,0.0
pride_and_prejudice,Mr. Darcy,male,intolerable,0.0
pride_and_prejudice,Mr. Darcy,male,free,0.4
pride_and_prejudice,Mr. Darcy,male,short,0.0
pride_and_prejudice,Mr. Darcy,male,meet,0.0
pride_and_prejudice,Mr. Darcy,male,many,0.5
pride_and_prejudice,Mr. Darcy,male,bear,0.0
pride_and_prejudice,Mr. Darcy,male,arise,0.0
pride_and_prejudice,Mr. Darcy,male,unpleasant,-0.6499999999999999
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,‘,0.0
pride_and_prejudice,Mr. Darcy,male,impatient,-0.2
pride_and_prejudice,Mr. Darcy,male,see,0.0
pride_and_prejudice,Mr. Darcy,male,confess,0.0
pride_and_prejudice,Mr. Darcy,male,eager,0.0
pride_and_prejudice,Mr. Darcy,male,meet,0.0
pride_and_prejudice,Mr. Darcy,male,great,0.8
pride_and_prejudice,Mr. Darcy,male,latter,0.0
pride_and_prejudice,Mr. Darcy,male,new,0.13636363636363635
pride_and_prejudice,Mr. Darcy,male,pleased,0.5
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,suppose,0.0
pride_and_prejudice,Mr. Darcy,male,extenuating,0.0
pride_and_prejudice,Mr. Darcy,male,unknown,-0.1
pride_and_prejudice,Mr. Darcy,male,steady,0.16666666666666666
pride_and_prejudice,Mr. Darcy,male,impossible,-0.6666666666666666
pride_and_prejudice,Mr. Darcy,male,call,0.0
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,enough,0.0
pride_and_prejudice,Mr. Darcy,male,cleanse,0.0
pride_and_prejudice,Mr. Darcy,male,enter,0.0
pride_and_prejudice,Mr. Darcy,male,known,0.0
pride_and_prejudice,Mr. Darcy,male,late,-0.3
pride_and_prejudice,Mr. Darcy,male,present,0.0
pride_and_prejudice,Mr. Darcy,male,remember,0.0
pride_and_prejudice,Mr. Darcy,male,agree,0.0
pride_and_prejudice,Mr. Darcy,male,confident,0.5
pride_and_prejudice,Mr. Darcy,male,proud,0.8
pride_and_prejudice,Mr. Darcy,male,ill-natured,0.0
pride_and_prejudice,Mr. Darcy,male,abominable,0.0
pride_and_prejudice,Mr. Darcy,male,thin,-0.4
pride_and_prejudice,Mr. Darcy,male,small,-0.25
pride_and_prejudice,Mr. Darcy,male,many,0.5
pride_and_prejudice,Mr. Darcy,male,prefer,0.0
pride_and_prejudice,Mr. Darcy,male,furnish,0.0
pride_and_prejudice,Mr. Darcy,male,new,0.13636363636363635
pride_and_prejudice,Mr. Darcy,male,look,0.0
pride_and_prejudice,Mr. Darcy,male,hopeless,0.0
pride_and_prejudice,Mr. Darcy,male,angry,-0.5
pride_and_prejudice,Mr. Darcy,male,find,0.0
pride_and_prejudice,Mr. Darcy,male,require,0.0
pride_and_prejudice,Mr. Darcy,male,great,0.8
pride_and_prejudice,Mr. Darcy,male,wait,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,look,0.0
pride_and_prejudice,Mr. Darcy,male,usual,-0.25
pride_and_prejudice,Mr. Darcy,male,new,0.13636363636363635
pride_and_prejudice,Mr. Darcy,male,draw,0.0
pride_and_prejudice,Mr. Darcy,male,get,0.0
pride_and_prejudice,Mr. Darcy,male,affectionate,0.0
pride_and_prejudice,Mr. Darcy,male,first,0.25
pride_and_prejudice,Mr. Darcy,male,frighten,0.0
pride_and_prejudice,Mr. Darcy,male,hear,0.0
pride_and_prejudice,Mr. Darcy,male,ungenerous,0.0
pride_and_prejudice,Mr. Darcy,male,mention,0.0
pride_and_prejudice,Mr. Darcy,male,give,0.0
pride_and_prejudice,Mr. Darcy,male,leave,0.0
pride_and_prejudice,Mr. Darcy,male,impolitic,0.0
pride_and_prejudice,Mr. Darcy,male,retaliate,0.0
pride_and_prejudice,Mr. Darcy,male,come,0.0
pride_and_prejudice,Mr. Darcy,male,shock,0.0
pride_and_prejudice,Mr. Darcy,male,hear.,0.0
pride_and_prejudice,Mr. Darcy,male,afraid,-0.6
pride_and_prejudice,Mr. Darcy,male,deny,0.0
pride_and_prejudice,Mr. Darcy,male,unlikely,-0.5
pride_and_prejudice,Mr. Darcy,male,lady,0.0
pride_and_prejudice,Mr. Darcy,male,half-finished,0.0
pride_and_prejudice,Mr. Darcy,male,escape,0.0
pride_and_prejudice,Mr. Darcy,male,impertinent,0.0
pride_and_prejudice,Mr. Darcy,male,great,0.8
pride_and_prejudice,Mr. Darcy,male,necessary,0.0
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,curious,-0.1
pride_and_prejudice,Mr. Darcy,male,know,0.0
pride_and_prejudice,Mr. Darcy,male,hasty,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,difficult,-0.5
pride_and_prejudice,Mr. Darcy,male,understand,0.0
pride_and_prejudice,Mr. Darcy,male,eligible,0.0
pride_and_prejudice,Mr. Darcy,male,counterbalance,0.0
pride_and_prejudice,Mr. Darcy,male,considerable,0.1
pride_and_prejudice,Mr. Darcy,male,[,0.0
pride_and_prejudice,Mr. Darcy,male,ramble,0.0
pride_and_prejudice,Mr. Darcy,male,re-perusing,0.0
pride_and_prejudice,Mr. Darcy,male,know,0.0
pride_and_prejudice,Mr. Darcy,male,enjoy,0.4
pride_and_prejudice,Mr. Darcy,male,give,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,strong,0.43333333333333335
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,call,0.0
pride_and_prejudice,Mr. Darcy,male,officious,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,see,0.0
pride_and_prejudice,Mr. Darcy,male,right,0.2857142857142857
pride_and_prejudice,Mr. Darcy,male,decide,0.0
pride_and_prejudice,Mr. Darcy,male,determine,0.0
pride_and_prejudice,Mr. Darcy,male,direct,0.1
pride_and_prejudice,Mr. Darcy,male,happy,0.8
pride_and_prejudice,Mr. Darcy,male,trust,0.0
pride_and_prejudice,Mr. Darcy,male,indifferent,0.0
pride_and_prejudice,Mr. Darcy,male,exist,0.0
pride_and_prejudice,Mr. Darcy,male,boundless,-0.2
pride_and_prejudice,Mr. Darcy,male,disdain,0.0
pride_and_prejudice,Mr. Darcy,male,unwillingness,0.0
pride_and_prejudice,Mr. Darcy,male,see,0.0
pride_and_prejudice,Mr. Darcy,male,attend,0.0
pride_and_prejudice,Mr. Darcy,male,drink,0.0
pride_and_prejudice,Mr. Darcy,male,[,0.0
pride_and_prejudice,Mr. Darcy,male,exasperate,0.0
pride_and_prejudice,Mr. Darcy,male,possible,0.0
pride_and_prejudice,Mr. Darcy,male,shameful,0.0
pride_and_prejudice,Mr. Darcy,male,able,0.5
pride_and_prejudice,Mr. Darcy,male,inflict,0.0
pride_and_prejudice,Mr. Darcy,male,utter,0.0
pride_and_prejudice,Mr. Darcy,male,catch,0.0
pride_and_prejudice,Mr. Darcy,male,indifferent,0.0
pride_and_prejudice,Mr. Darcy,male,favourable,0.0
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,tempt,0.0
pride_and_prejudice,Mr. Darcy,male,accept,0.0
pride_and_prejudice,Mr. Darcy,male,beloved,0.7
pride_and_prejudice,Mr. Darcy,male,short,0.0
pride_and_prejudice,Mr. Darcy,male,interrupt,0.0
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,rejoice,0.0
pride_and_prejudice,Mr. Darcy,male,congratulate,0.0
pride_and_prejudice,Mr. Darcy,male,beneath,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,angry,-0.5
pride_and_prejudice,Mr. Darcy,male,gentlemanlike,0.0
pride_and_prejudice,Mr. Darcy,male,receive,0.0
pride_and_prejudice,Mr. Darcy,male,favourite,0.0
pride_and_prejudice,Mr. Darcy,male,vicious,-1.0
pride_and_prejudice,Mr. Darcy,male,careful,-0.1
pride_and_prejudice,Mr. Darcy,male,guard,0.0
pride_and_prejudice,Mr. Darcy,male,escape,0.0
pride_and_prejudice,Mr. Darcy,male,young,0.1
pride_and_prejudice,Mr. Darcy,male,unguarded,0.0
pride_and_prejudice,Mr. Darcy,male,[,0.0
pride_and_prejudice,Mr. Darcy,male,expect,0.0
pride_and_prejudice,Mr. Darcy,male,contain,0.0
pride_and_prejudice,Mr. Darcy,male,late,-0.3
pride_and_prejudice,Mr. Darcy,male,impossible,-0.6666666666666666
pride_and_prejudice,Mr. Darcy,male,represent,0.0
pride_and_prejudice,Mr. Darcy,male,render,0.0
pride_and_prejudice,Mr. Darcy,male,infamous,-0.5
pride_and_prejudice,Mr. Darcy,male,capable,0.2
pride_and_prejudice,Mr. Darcy,male,make,0.0
pride_and_prejudice,Mr. Darcy,male,recollect,0.0
pride_and_prejudice,Mr. Darcy,male,rescue,0.0
pride_and_prejudice,Mr. Darcy,male,casual,-0.5
pride_and_prejudice,Mr. Darcy,male,endeavour,0.0
pride_and_prejudice,Mr. Darcy,male,many,0.5
pride_and_prejudice,Mr. Darcy,male,’,0.0
pride_and_prejudice,Mr. Darcy,male,leave,0.0
pride_and_prejudice,Mr. Darcy,male,stand,0.0
pride_and_prejudice,Mr. Darcy,male,next,0.0
pride_and_prejudice,Mr. Darcy,male,prevent,0.0
pride_and_prejudice,Mr. Darcy,male,allow,0.0
pride_and_prejudice,Mr. Darcy,male,long,-0.05
pride_and_prejudice,Mr. Darcy,male,repulsive,0.0
pride_and_prejudice,Mr. Darcy,male,whole,0.2
pride_and_prejudice,Mr. Darcy,male,unprincipled,0.0
pride_and_prejudice,Mr. Darcy,male,unjust,0.0
pride_and_prejudice,Mr. Darcy,male,irreligious,0.0
pride_and_prejudice,Mr. Darcy,male,immoral,0.0
pride_and_prejudice,Mr. Darcy,male,prove,0.0
pride_and_prejudice,Mr. Darcy,male,capable,0.2
pride_and_prejudice,Mr. Darcy,male,amiable,0.0
pride_and_prejudice,Mr. Darcy,male,gross,0.0
pride_and_prejudice,Mr. Darcy,male,capable,0.2
pride_and_prejudice,Mr. Darcy,male,amiable,0.0
pride_and_prejudice,Mr. Darcy,male,incomprehensible,0.0
pride_and_prejudice,Mr. Darcy,male,till,0.0
pride_and_prejudice,Mr. Darcy,male,myself.,0.0
pride_and_prejudice,Mr. Darcy,male,insufficient,0.0
pride_and_prejudice,Mr. Darcy,male,take,0.0
pride_and_prejudice,Mr. Darcy,male,walk,0.0
pride_and_prejudice,Mr. Darcy,male,fair,0.7
pride_and_prejudice,Mr. Darcy,male,former,0.0
pride_and_prejudice,Mr. Darcy,male,good,0.7
pride_and_prejudice,Mr. Darcy,male,wait,0.0
pride_and_prejudice,Mr. Darcy,male,suited,0.0
pride_and_prejudice,Mr. Darcy,male,recommend,0.0
pride_and_prejudice,Mr. Darcy,male,poor,-0.4
pride_and_prejudice,Mr. Darcy,male,it.,0.0
pride_and_prejudice,Mr. Darcy,male,deficient,-0.4
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,unfortunate,-0.5
pride_and_prejudice,Mr. Darcy,male,strong,0.43333333333333335
pride_and_prejudice,Mr. Darcy,male,undeserved,-0.3
pride_and_prejudice,Mr. Darcy,male,make,0.0
pride_and_prejudice,Mr. Darcy,male,general,0.05000000000000002
pride_and_prejudice,Mr. Darcy,male,violent,-0.8
pride_and_prejudice,Mr. Darcy,male,good,0.7
